City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Fort Morgan,US,2021-04-05 04:52:38,40.2503,-103.8,60.8,21,1,4.61,clear sky
525,Tual,ID,2021-04-05 04:52:38,-5.6667,132.75,84.16,70,57,3.56,broken clouds
526,Anori,BR,2021-04-05 04:52:39,-3.7728,-61.6442,73.67,96,100,0.43,overcast clouds
527,Ramjibanpur,IN,2021-04-05 04:52:39,22.8333,87.6167,97.65,24,1,8.48,clear sky
528,Mmabatho,ZA,2021-04-05 04:52:39,-25.85,25.6333,53.6,94,0,3.44,clear sky
529,Mitu,CO,2021-04-05 04:52:40,1.1983,-70.1733,71.91,99,100,1.19,moderate rain
530,Badarpur,IN,2021-04-05 04:52:41,24.9,92.6,92.53,17,31,2.89,scattered clouds
531,Cuencame,MX,2021-04-05 04:52:41,24.8711,-103.6964,65.41,50,17,5.35,few clouds
532,Nanchang,CN,2021-04-05 04:52:41,28.6833,115.8833,52.9,84,100,5.59,light rain
533,Nioro,GM,2021-04-05 04:52:41,13.35,-15.75,74.7,53,97,6.42,overcast clouds
534,Kununurra,AU,2021-04-05 04:52:42,-15.7667,128.7333,96.8,30,4,6.91,clear sky
535,Dharampuri,IN,2021-04-05 04:52:42,22.1667,75.35,97.32,17,0,8.32,clear sky
536,Natal,BR,2021-04-05 04:52:42,-5.795,-35.2094,80.6,78,40,9.22,scattered clouds
537,Tuatapere,NZ,2021-04-05 04:50:09,-46.1333,167.6833,55.99,62,97,23.0,overcast clouds
538,Viedma,AR,2021-04-05 04:52:43,-40.8135,-62.9967,71.83,53,1,16.93,clear sky
539,Termiz,UZ,2021-04-05 04:52:43,37.2242,67.2783,57.2,62,0,4.61,clear sky
540,Lichinga,MZ,2021-04-05 04:52:43,-13.3128,35.2406,61.83,96,96,6.62,overcast clouds
541,Praya,CV,2021-04-05 04:52:44,14.9215,-23.5087,77.0,27,0,20.71,clear sky
542,Abu Samrah,SY,2021-04-05 04:52:44,35.3029,37.1841,54.45,57,0,3.76,clear sky
543,Mecca,SA,2021-04-05 04:48:03,21.4267,39.8261,77.88,35,1,2.95,clear sky
544,Pisco,PE,2021-04-05 04:52:44,-13.7,-76.2167,71.6,73,63,5.75,broken clouds
545,Lerwick,GB,2021-04-05 04:52:44,60.1545,-1.1494,28.4,80,75,29.93,light snow
546,Saint-Pierre,RE,2021-04-05 04:52:45,-21.3393,55.4781,84.2,70,20,5.75,few clouds
547,Aksu,CN,2021-04-05 04:52:45,41.1231,80.2644,53.49,31,100,2.08,overcast clouds
548,Ahipara,NZ,2021-04-05 04:52:45,-35.1667,173.1667,66.43,74,100,8.28,overcast clouds
549,Turayf,SA,2021-04-05 04:52:45,31.6725,38.6637,48.2,53,0,5.75,clear sky
550,Bogatyye Saby,RU,2021-04-05 04:52:46,56.0102,50.4483,32.65,90,100,10.36,overcast clouds
551,Kizukuri,JP,2021-04-05 04:52:46,40.8061,140.3861,53.01,71,75,9.22,broken clouds
552,Magistralnyy,RU,2021-04-05 04:52:46,56.1725,107.4458,29.21,74,100,6.98,overcast clouds
553,Muravlenko,RU,2021-04-05 04:52:46,63.7898,74.523,32.58,100,100,12.01,overcast clouds
554,Wanning,CN,2021-04-05 04:52:47,18.8003,110.3967,83.23,63,47,8.57,scattered clouds
555,Riverton,US,2021-04-05 04:52:47,40.5219,-111.9391,62.01,41,1,6.91,clear sky
556,Ulaangom,MN,2021-04-05 04:52:47,49.9811,92.0667,43.93,26,0,5.86,clear sky
557,Porbandar,IN,2021-04-05 04:52:48,21.6422,69.6093,84.2,74,20,9.22,few clouds
558,Goundam,ML,2021-04-05 04:52:48,16.4145,-3.6708,77.97,7,10,6.2,clear sky
559,Naryan-Mar,RU,2021-04-05 04:52:48,67.6713,53.087,22.24,92,54,12.5,broken clouds
560,The Valley,AI,2021-04-05 04:52:48,18.217,-63.0578,77.0,78,20,6.91,few clouds
561,Singen,DE,2021-04-05 04:52:49,47.7594,8.8403,34.0,83,10,1.01,clear sky
562,Shache,CN,2021-04-05 04:52:49,38.4167,77.2406,55.15,34,100,4.03,overcast clouds
563,Grobina,LV,2021-04-05 04:52:49,56.5352,21.1678,41.0,87,90,23.02,light rain
564,Poso,ID,2021-04-05 04:49:15,-1.3959,120.7524,87.13,66,54,5.86,broken clouds
565,Valdepenas,ES,2021-04-05 04:52:49,38.7621,-3.3848,46.99,95,3,2.66,clear sky
566,Sibut,CF,2021-04-05 04:52:50,5.718,19.0739,74.41,54,83,1.95,broken clouds
567,North Bend,US,2021-04-05 04:52:50,43.4065,-124.2243,46.4,66,1,20.71,clear sky
568,Licata,IT,2021-04-05 04:52:50,37.1071,13.9461,48.99,91,100,10.89,overcast clouds
569,Pedernales,DO,2021-04-05 04:52:50,18.0384,-71.744,76.69,78,93,4.36,overcast clouds
570,Omagh,GB,2021-04-05 04:52:51,54.6,-7.3,33.26,93,100,14.38,light snow
571,Kupang,ID,2021-04-05 04:52:51,-10.1667,123.5833,74.1,90,100,33.46,moderate rain
572,Innisfail,AU,2021-04-05 04:52:51,-17.5333,146.0333,76.55,91,97,6.55,overcast clouds
573,Seminole,US,2021-04-05 04:52:51,28.7086,-81.2081,60.01,77,1,3.83,clear sky
574,Santarem,BR,2021-04-05 04:52:52,-2.4431,-54.7083,80.6,94,40,5.75,scattered clouds
575,Vestmannaeyjar,IS,2021-04-05 04:52:52,63.4427,-20.2734,21.07,59,51,23.94,broken clouds
576,Kvitok,RU,2021-04-05 04:52:52,56.0724,98.4813,41.41,74,95,3.53,overcast clouds
577,Mormugao,IN,2021-04-05 04:52:52,15.4,73.8,86.0,66,20,8.05,few clouds
578,Tobol,KZ,2021-04-05 04:52:53,52.6844,62.5794,34.36,89,93,15.99,overcast clouds
579,Marau,BR,2021-04-05 04:52:53,-28.4492,-52.2,61.12,84,17,7.18,few clouds
580,Yar-Sale,RU,2021-04-05 04:52:53,66.8333,70.8333,32.76,99,100,7.99,overcast clouds
581,Port Keats,AU,2021-04-05 04:52:53,-14.25,129.55,91.62,38,31,8.59,scattered clouds
582,Truckee,US,2021-04-05 04:52:54,39.328,-120.1833,42.8,42,1,5.26,clear sky
583,Khoy,IR,2021-04-05 04:52:54,38.5504,44.9535,53.02,41,5,2.98,clear sky
584,Harper,LR,2021-04-05 04:52:54,4.375,-7.7169,78.8,87,53,6.78,broken clouds
585,Cabedelo,BR,2021-04-05 04:52:54,-6.9811,-34.8339,78.8,83,0,5.75,clear sky
586,Kontagora,NG,2021-04-05 04:52:55,10.3999,5.4695,76.08,15,25,4.21,scattered clouds
587,Kropotkin,RU,2021-04-05 04:52:55,45.4375,40.5756,50.79,86,100,1.41,light rain
588,Alekseyevsk,RU,2021-04-05 04:52:55,57.8406,108.3492,21.52,63,11,3.4,few clouds
589,Northam,GB,2021-04-05 04:52:56,51.0333,-4.2167,46.0,88,98,7.0,overcast clouds
590,Casma,CL,2021-04-05 04:52:56,-41.0082,-73.1244,53.6,67,0,10.36,clear sky
591,Shadegan,IR,2021-04-05 04:52:56,30.6497,48.6647,66.2,55,0,9.22,clear sky
592,Ilesha,NG,2021-04-05 04:52:56,7.1371,5.2583,74.61,95,40,3.09,scattered clouds
593,Ayan,RU,2021-04-05 04:52:57,56.45,138.1667,28.85,48,80,2.73,broken clouds
594,Alvaraes,BR,2021-04-05 04:52:57,-3.2208,-64.8042,72.91,98,76,1.59,light rain
595,Ko Samui,TH,2021-04-05 04:52:57,9.5357,99.9357,87.8,70,40,8.05,scattered clouds
596,Dangriga,BZ,2021-04-05 04:52:57,16.9692,-88.2321,78.01,69,59,7.0,broken clouds
597,Mariental,NA,2021-04-05 04:52:58,-24.6333,17.9667,72.28,45,24,1.95,few clouds
598,Inhambane,MZ,2021-04-05 04:52:58,-23.865,35.3833,68.0,83,40,5.55,scattered clouds
599,Galveston,US,2021-04-05 04:50:06,29.3669,-94.9669,68.0,82,1,9.22,clear sky
600,Sinop,TR,2021-04-05 04:49:38,41.7711,34.8709,51.69,78,100,14.12,overcast clouds
601,Katobu,ID,2021-04-05 04:52:58,-4.9408,122.5276,88.2,55,99,9.17,overcast clouds
602,Ulladulla,AU,2021-04-05 04:52:59,-35.35,150.4667,75.2,78,75,13.8,broken clouds
603,Magadan,RU,2021-04-05 04:52:59,59.5667,150.8,22.32,54,100,2.8,overcast clouds
604,Hellvik,NO,2021-04-05 04:52:59,59.9156,5.781,30.99,90,100,10.0,light snow
605,Okmulgee,US,2021-04-05 04:52:59,35.6234,-95.9605,59.0,82,40,5.75,scattered clouds
606,Avera,US,2021-04-05 04:53:00,33.194,-82.5271,50.0,66,1,3.44,clear sky
607,Mtambile,TZ,2021-04-05 04:53:00,-5.3833,39.7,80.69,79,85,8.93,light rain
608,Mandasa,IN,2021-04-05 04:53:00,18.8667,84.4667,90.3,51,2,8.08,clear sky
609,Naze,JP,2021-04-05 04:53:00,28.3667,129.4833,69.8,60,75,23.02,broken clouds
610,Karakol,KG,2021-04-05 04:53:01,42.4907,78.3936,38.66,82,100,5.7,overcast clouds
611,Koyelga,RU,2021-04-05 04:53:01,54.6522,60.9049,34.39,86,71,15.35,broken clouds
612,Portland,US,2021-04-05 04:51:57,45.5234,-122.6762,45.0,55,8,1.99,clear sky
613,Carutapera,BR,2021-04-05 04:53:01,-1.195,-46.02,75.9,94,100,6.98,overcast clouds
614,Lucapa,AO,2021-04-05 04:53:01,-8.4192,20.7447,65.07,97,100,2.75,overcast clouds
615,Arang,IN,2021-04-05 04:53:02,21.2,81.9667,91.4,46,0,9.22,haze
616,Sakaiminato,JP,2021-04-05 04:53:02,35.55,133.2333,55.4,50,75,17.27,broken clouds
617,Pingliang,CN,2021-04-05 04:53:02,35.5392,106.6861,52.75,65,76,8.63,broken clouds
618,Calama,CL,2021-04-05 04:53:02,-22.4667,-68.9333,51.8,43,90,13.8,overcast clouds
619,Iquique,CL,2021-04-05 04:53:03,-20.2208,-70.1431,68.0,68,0,5.75,clear sky
620,Champerico,GT,2021-04-05 04:53:03,14.3,-91.9167,66.0,96,80,4.74,broken clouds
621,Sorkjosen,NO,2021-04-05 04:53:03,69.8,20.9333,26.92,90,100,1.99,overcast clouds
622,Madaoua,NE,2021-04-05 04:53:04,14.073,5.96,72.32,11,1,8.41,clear sky
623,Totness,SR,2021-04-05 04:53:04,5.8833,-56.3167,76.28,92,100,8.95,heavy intensity rain
624,Annau,TM,2021-04-05 04:53:04,37.8876,58.516,55.4,50,0,7.94,clear sky
625,Fecamp,FR,2021-04-05 04:53:04,49.7579,0.3746,44.6,93,90,14.97,overcast clouds
626,Amapa,BR,2021-04-05 04:53:05,1.0,-52.0,71.53,99,100,1.23,overcast clouds
627,Keningau,MY,2021-04-05 04:53:05,5.3378,116.1602,87.8,70,20,6.91,light rain
628,Rio Cuarto,AR,2021-04-05 04:53:05,-33.1307,-64.3499,62.01,87,56,8.01,broken clouds
629,Mezen,RU,2021-04-05 04:53:05,65.8522,44.24,32.41,92,100,11.5,overcast clouds
630,Bintulu,MY,2021-04-05 04:53:06,3.1667,113.0333,86.0,74,40,4.61,scattered clouds
631,Williamstown,US,2021-04-05 04:53:06,39.6862,-74.9952,54.0,39,0,1.99,clear sky
632,Padang,ID,2021-04-05 04:53:06,-0.9492,100.3543,86.0,66,20,8.05,moderate rain
633,Ghidfalau,RO,2021-04-05 04:53:06,45.9,25.85,36.0,85,52,2.44,broken clouds
634,Capao Da Canoa,BR,2021-04-05 04:53:07,-29.7456,-50.0097,69.44,83,3,11.03,clear sky
635,Inuvik,CA,2021-04-05 04:53:07,68.3499,-133.7218,21.2,73,76,8.05,broken clouds
636,Shenkursk,RU,2021-04-05 04:53:07,62.1091,42.896,33.39,91,100,10.63,overcast clouds
637,Abnub,EG,2021-04-05 04:53:07,27.2696,31.1511,51.8,58,0,5.75,clear sky
638,Benguela,AO,2021-04-05 04:53:08,-12.5763,13.4055,78.58,86,90,3.06,overcast clouds
639,Singkang,MY,2021-04-05 04:53:08,2.1006,102.7994,89.6,66,40,4.61,scattered clouds
640,Popondetta,PG,2021-04-05 04:53:08,-8.7537,148.2534,89.24,54,65,7.0,broken clouds
641,Imbituba,BR,2021-04-05 04:53:08,-28.24,-48.6703,66.2,94,20,2.3,few clouds
642,Puerto Madryn,AR,2021-04-05 04:48:14,-42.7692,-65.0385,73.74,49,28,14.5,scattered clouds
643,Muros,ES,2021-04-05 04:53:09,42.7762,-9.0603,48.99,74,0,1.01,clear sky
644,Coihaique,CL,2021-04-05 04:53:09,-45.5752,-72.0662,49.26,92,100,2.71,overcast clouds
645,Sheridan,US,2021-04-05 04:53:09,44.8333,-106.9173,54.0,32,1,6.91,clear sky
646,Barbate,ES,2021-04-05 04:53:09,36.1924,-5.9219,60.8,88,0,9.22,clear sky
647,Iberia,US,2021-04-05 04:53:10,29.9502,-91.7507,60.01,88,1,3.44,clear sky
648,Auki,SB,2021-04-05 04:53:10,-8.7676,160.7034,83.93,74,90,2.01,overcast clouds
649,Biggar,GB,2021-04-05 04:53:10,55.6167,-3.5167,30.0,56,71,5.01,broken clouds
650,Nouakchott,MR,2021-04-05 04:50:56,18.0858,-15.9785,77.0,38,24,14.97,few clouds
651,Gatesville,US,2021-04-05 04:53:10,31.4352,-97.7439,61.0,94,1,11.1,clear sky
652,Atid,RO,2021-04-05 04:53:11,46.45,25.05,34.0,86,75,1.54,broken clouds
653,Owatonna,US,2021-04-05 04:53:11,44.0839,-93.226,55.4,71,1,4.61,clear sky
654,Taldan,RU,2021-04-05 04:53:11,53.6667,124.8,35.08,68,93,4.09,light snow
655,Katangli,RU,2021-04-05 04:53:11,51.7102,143.2326,31.96,56,1,7.23,clear sky
656,Cayenne,GF,2021-04-05 04:53:12,4.9333,-52.3333,77.0,94,75,11.3,light rain
657,Bumbuna,SL,2021-04-05 04:53:12,9.05,-11.7333,73.09,95,50,1.81,scattered clouds
658,Pindamonhangaba,BR,2021-04-05 04:53:12,-22.9239,-45.4617,63.0,80,82,2.04,broken clouds
659,Jibuti,DJ,2021-04-05 04:53:13,11.5,42.5,77.0,78,1,7.36,haze
660,Port Hueneme,US,2021-04-05 04:53:13,34.1478,-119.1951,55.99,82,1,8.05,clear sky
661,Vikhorevka,RU,2021-04-05 04:53:13,56.1201,101.1636,37.4,56,100,2.24,overcast clouds
662,Tongliao,CN,2021-04-05 04:53:13,43.6125,122.2653,68.7,8,13,16.51,few clouds
663,Kulu,TR,2021-04-05 04:53:14,39.0951,33.0799,51.89,55,100,21.43,overcast clouds
664,Kikwit,CD,2021-04-05 04:53:14,-5.041,18.8162,69.4,96,99,3.18,overcast clouds
665,Priladozhskiy,RU,2021-04-05 04:53:14,59.85,31.4833,35.01,27,80,16.64,broken clouds
666,Nouadhibou,MR,2021-04-05 04:53:14,20.931,-17.0347,62.6,82,0,13.8,clear sky
667,Sept-Iles,CA,2021-04-05 04:52:07,50.2001,-66.3821,37.4,87,90,10.36,overcast clouds
668,Cumberland,US,2021-04-05 04:53:15,35.0502,-78.8664,59.0,50,1,8.05,clear sky
669,Payson,US,2021-04-05 04:53:15,40.0444,-111.7321,60.01,38,1,5.75,clear sky
670,Monopoli,IT,2021-04-05 04:53:15,40.9559,17.2896,43.0,81,0,6.91,clear sky
671,Terney,RU,2021-04-05 04:53:16,45.0503,136.6092,46.22,42,0,11.32,clear sky
672,Neyshabur,IR,2021-04-05 04:53:16,36.2133,58.7958,50.88,46,0,2.08,clear sky
673,Inirida,CO,2021-04-05 04:53:16,3.8653,-67.9239,73.17,97,100,1.59,overcast clouds
674,Honiara,SB,2021-04-05 04:53:17,-9.4333,159.95,83.34,81,68,1.12,moderate rain
675,Akyab,MM,2021-04-05 04:53:17,20.15,92.9,87.37,50,0,7.29,clear sky
676,Nishihara,JP,2021-04-05 04:53:17,26.1842,127.7558,75.2,60,75,19.57,broken clouds
677,North Mankato,US,2021-04-05 04:53:18,44.1733,-94.0339,59.0,33,1,5.5,clear sky
678,Ciudad Bolivar,VE,2021-04-05 04:53:18,8.1222,-63.5497,77.67,81,100,7.27,overcast clouds
679,Aloleng,PH,2021-04-05 04:53:18,16.1307,119.7824,84.76,64,7,11.21,clear sky
680,Havoysund,NO,2021-04-05 04:53:18,70.9963,24.6622,30.2,93,90,3.44,snow
681,Te Anau,NZ,2021-04-05 04:50:07,-45.4167,167.7167,55.9,62,95,7.23,light rain
682,Lagos,NG,2021-04-05 04:51:21,6.5833,3.75,82.4,89,20,4.97,few clouds
683,Capinopolis,BR,2021-04-05 04:53:19,-18.6819,-49.5697,70.59,54,62,4.83,broken clouds
684,Tianpeng,CN,2021-04-05 04:53:19,30.9866,103.9393,66.0,1,99,5.03,overcast clouds
685,Antu,IN,2021-04-05 04:53:19,26.05,81.9167,97.72,4,12,5.28,few clouds
686,Wuwei,CN,2021-04-05 04:53:19,37.9281,102.6414,63.46,18,4,9.69,clear sky
687,Huilong,CN,2021-04-05 04:53:20,31.8111,121.655,62.01,38,13,10.76,few clouds
688,Lavrentiya,RU,2021-04-05 04:53:20,65.5833,-171.0,-3.1,86,14,3.36,few clouds
689,Kolokani,ML,2021-04-05 04:53:20,13.5728,-8.0339,77.86,9,50,6.26,scattered clouds
690,Srednekolymsk,RU,2021-04-05 04:53:20,67.45,153.6833,14.04,79,28,12.39,scattered clouds
